Inspection_ID (unique),MORTALITY_CENTER_ID,INSPECTION_DATE,INSPECTION_DECADE,INSPECTION_YEAR,SPECIES,LATITUDE,LONGITUDE,LANDOWNER_TYPE,OAK_WILT_CONFIRMED,SYMPTOM_VEINAL_NECROSIS,SYMPTOM_MORTALITY_PATTERN
,14532,7/28/11,2010s,2011,Live Oak,30.408775,-97.75971,Unknown,Yes,,
,14552,7/28/11,2010s,2011,Live Oak,30.25015,-97.825353,Unknown,Yes,,
,14552,7/28/11,2010s,2011,Live Oak,30.249946,-97.825314,Unknown,Yes,,Yes
,14506,8/2/11,2010s,2011,Live Oak,30.426445,-97.721112,Unknown,Yes,,
,14532,8/9/11,2010s,2011,Live Oak,30.408448,-97.759193,Unknown,Yes,,
,5807,8/15/11,2010s,2011,Live Oak,30.2322,-97.855937,Unknown,Yes,,Yes
,14597,8/16/11,2010s,2011,Live Oak,30.262118,-97.803159,Unknown,Yes,,
,14598,8/25/11,2010s,2011,Live Oak,30.450842,-97.804527,Unknown,Yes,,
,5685,9/7/11,2010s,2011,Live Oak,30.383841,-97.678497,Unknown,Yes,,
,14598,9/15/11,2010s,2011,Live Oak,30.450942,-97.804581,Unknown,Yes,,
,5710,9/21/11,2010s,2011,Live Oak,30.427579,-97.768197,Unknown,Yes,,
,14506,9/26/11,2010s,2011,Live Oak,30.426371,-97.721674,Unknown,Yes,,Yes
,5710,10/3/11,2010s,2011,Live Oak,30.427961,-97.768361,Unknown,Yes,,
,14598,10/6/11,2010s,2011,Live Oak,30.45069,-97.804891,Private,Yes,,
,14598,10/6/11,2010s,2011,Live Oak,30.450685,-97.804883,Private,Yes,,
,5778,10/11/11,2010s,2011,"Live Oak, Red Oak",30.194715,-97.804313,Unknown,Yes,,
,5710,10/14/11,2010s,2011,Live Oak,30.427841,-97.768278,Private,Yes,,
,5710,10/14/11,2010s,2011,Live Oak,30.427836,-97.76827,Private,Yes,,
,5768,10/17/11,2010s,2011,Live Oak,30.354637,-97.764897,Unknown,Yes,,Yes
,5671,10/25/11,2010s,2011,Live Oak,30.421706,-97.72358,Unknown,Yes,,Yes
,5829,10/26/11,2010s,2011,Live Oak,30.25144,-97.780918,Unknown,Yes,,
,5685,10/31/11,2010s,2011,Live Oak,30.385049,-97.677987,Unknown,Yes,,
,14032,11/21/11,2010s,2011,Live Oak,30.201846,-97.859363,Unknown,Yes,,
,5669,11/29/11,2010s,2011,Live Oak,30.422706,-97.735306,Unknown,Yes,,Yes
,14604,12/14/11,2010s,2011,Live Oak,30.244113,-97.844545,Unknown,Yes,,
,14042,12/19/11,2010s,2011,Live Oak,30.173265,-97.824907,Unknown,Yes,,Yes
,5702,1/3/12,2010s,2012,Live Oak,30.251027,-97.74513,Unknown,Yes,,
,14623,1/18/12,2010s,2012,Live Oak,30.200908,-97.866972,Unknown,Yes,,
,5669,4/3/12,2010s,2012,Live Oak,30.422597,-97.733299,Unknown,Yes,,
,14589,5/1/12,2010s,2012,Live Oak,30.416313,-97.726721,Unknown,Yes,,
,14514,5/2/12,2010s,2012,Live Oak,30.42551,-97.720036,Unknown,Yes,,
,5781,5/17/12,2010s,2012,Live Oak,30.232332,-97.758355,Unknown,Yes,,
,8445,5/21/12,2010s,2012,Live Oak,30.345773,-97.757513,Unknown,Yes,,
,5710,6/5/12,2010s,2012,Live Oak,30.428015,-97.767883,Unknown,Yes,,
,5776,6/20/12,2010s,2012,Live Oak,30.251653,-97.783917,Unknown,Yes,,
,5807,7/5/12,2010s,2012,Live Oak,30.224462,-97.849727,Unknown,Yes,,
,14561,7/9/12,2010s,2012,"Live Oak, Red Oak",30.264615,-97.805956,Unknown,Yes,,
,5723,7/11/12,2010s,2012,"Live Oak, Red Oak",30.261873,-97.803869,Unknown,Yes,,
,5723,7/11/12,2010s,2012,Live Oak,30.262088,-97.803748,Unknown,Yes,,
,8445,7/18/12,2010s,2012,"Live Oaks, Red Oak",30.346735,-97.758164,Unknown,Yes,,
,14538,7/23/12,2010s,2012,Live Oak,30.199898,-97.848833,Unknown,Yes,,
,5762,7/25/12,2010s,2012,Live Oaks,30.338777,-97.781487,Unknown,Yes,,
,14538,8/2/12,2010s,2012,Live Oak,30.199826,-97.849643,Unknown,Yes,,Yes
,5804,8/6/12,2010s,2012,Live Oak,30.238912,-97.855579,Unknown,Yes,,Yes
,5743,8/8/12,2010s,2012,Live Oak,30.250276,-97.790148,Unknown,Yes,,
,5778,8/21/12,2010s,2012,Live Oak,30.191785,-97.802078,Unknown,Yes,,
,5806,8/27/12,2010s,2012,Live Oak,30.229546,-97.849848,Unknown,Yes,,
,5806,8/27/12,2010s,2012,Live Oak,30.229546,-97.849848,Unknown,Yes,,
,14605,9/12/12,2010s,2012,Live Oak,30.345629,-97.799873,Unknown,Yes,,
,14606,9/25/12,2010s,2012,Live Oak,30.198044,-97.8525,Unknown,Yes,,
,16809,10/3/12,2010s,2012,Live Oak,30.277934,-97.823709,Unknown,Yes,,
,5797,10/8/12,2010s,2012,Live Oak,30.196129,-97.812612,Unknown,Yes,,
,5809,10/15/12,2010s,2012,Live Oak,30.226279,-97.863367,Unknown,Yes,,
,14506,11/5/12,2010s,2012,Live Oak,30.426836,-97.718748,Unknown,Yes,,
,5681,11/20/12,2010s,2012,Live Oak,30.414397,-97.682974,Unknown,Yes,,
,5794,11/28/12,2010s,2012,Live Oak,30.195547,-97.814908,Unknown,Yes,,
,5702,1/15/13,2010s,2013,Live Oak,30.255099,-97.755698,Unknown,Yes,,
,5735,1/29/13,2010s,2013,Live Oak,30.180847,-97.844535,Unknown,Yes,,
,14032,2/7/13,2010s,2013,Live Oak,30.202297,-97.859407,Unknown,Yes,,
,14609,2/12/13,2010s,2013,Live Oak,30.209788,-97.827532,Public,Yes,,
,5758,3/20/13,2010s,2013,Live Oak,30.32796,-97.764967,Unknown,Yes,,
,5797,4/8/13,2010s,2013,Live Oak,30.196169,-97.810992,Unknown,Yes,,
,5816,4/16/13,2010s,2013,Live Oak,30.214573,-97.837236,Unknown,Yes,,
,5816,4/16/13,2010s,2013,Live Oak,30.215215,-97.837407,Unknown,Yes,,Yes
,5781,4/29/13,2010s,2013,Live Oak,30.232327,-97.758293,Unknown,Yes,,Yes
,5829,4/29/13,2010s,2013,"Live Oak, Red Oak",30.252449,-97.777723,Unknown,Yes,,
,14610,5/1/13,2010s,2013,Live Oak,30.218388,-97.732435,Unknown,Yes,,
,14610,5/1/13,2010s,2013,Live Oak,30.218189,-97.732809,Private,Yes,,
,5710,5/8/13,2010s,2013,Live Oak,30.425559,-97.769417,Unknown,Yes,,
,5734,5/13/13,2010s,2013,"Live Oak, Red Oak",30.184067,-97.827206,Unknown,Yes,,
,14635,5/14/13,2010s,2013,Live Oak,30.178202,-97.80638,Unknown,Yes,,
,14635,5/14/13,2010s,2013,Live Oak,30.178233,-97.805905,Private,Yes,,
,14635,5/14/13,2010s,2013,Live Oak,30.178277,-97.806104,Private,Yes,,
,14611,5/20/13,2010s,2013,Live Oak,30.208538,-97.847214,Unknown,Yes,,
,5734,5/21/13,2010s,2013,"Live Oak, Red Oak",30.18444,-97.827028,Unknown,Yes,,
,5685,5/30/13,2010s,2013,Live Oak,30.385242,-97.677904,Unknown,Yes,,
,14612,6/10/13,2010s,2013,Live Oak,30.416593,-97.748768,Unknown,Yes,,
,14612,6/10/13,2010s,2013,Live Oak,30.416818,-97.74911,Private,Yes,,
,5800,6/13/13,2010s,2013,Live Oak,30.243007,-97.831394,Unknown,Yes,Yes,Yes
,5762,6/17/13,2010s,2013,Live Oak,30.339044,-97.779467,Unknown,Yes,,
,14526,6/25/13,2010s,2013,Live Oak,30.184055,-97.890358,Unknown,Yes,,
,8445,6/26/13,2010s,2013,Live Oak,30.345641,-97.757916,Unknown,Yes,,
,8445,6/26/13,2010s,2013,Live Oak,30.345467,-97.757624,Unknown,Yes,,
,14525,7/1/13,2010s,2013,Live Oak,30.261204,-97.806681,Private,Yes,,Yes
,14592,7/1/13,2010s,2013,Live Oak,30.2071,-97.884447,Private,Yes,Yes,Yes
,14532,7/8/13,2010s,2013,Live Oak,30.408873,-97.759957,Unknown,Yes,,
,14525,7/9/13,2010s,2013,"Live Oak, Red Oak",30.261495,-97.807141,Unknown,Yes,,
,14525,7/9/13,2010s,2013,Live Oak,30.261755,-97.806655,Unknown,Yes,,
,14525,7/9/13,2010s,2013,Live Oak,30.261296,-97.806944,Unknown,Yes,,
,14526,7/9/13,2010s,2013,Live Oak,30.185353,-97.89093,Unknown,Yes,,
,5778,8/1/13,2010s,2013,Live Oak,30.192116,-97.802265,Unknown,Yes,,
,5778,8/21/13,2010s,2013,Live Oak,30.191728,-97.802812,Unknown,Yes,,
,14525,8/21/13,2010s,2013,Live Oak,30.262566,-97.806777,Unknown,Yes,,Yes
,16871,9/4/13,2010s,2013,Live Oak,30.447654,-97.7934,Unknown,Yes,,Yes
,5759,9/5/13,2010s,2013,Live Oak,30.329354,-97.765769,Unknown,Yes,,
,5771,9/11/13,2010s,2013,Live Oak,30.303516,-97.769215,Unknown,Yes,,
,14524,9/17/13,2010s,2013,Live Oak,30.186687,-97.889634,Unknown,Yes,,
,14591,10/1/13,2010s,2013,Live Oak,30.254816,-97.781,Unknown,Yes,,
,14637,10/9/13,2010s,2013,Live Oak,30.262532,-97.808396,Unknown,Yes,,
,14526,10/21/13,2010s,2013,Live Oak,30.183558,-97.890515,Unknown,Yes,,
,5771,12/31/13,2010s,2013,Live Oak,30.303793,-97.771435,Public,Yes,,
,5771,12/31/13,2010s,2013,Live Oak,30.303788,-97.771427,Municipal - ROW,Yes,,
,5829,1/29/14,2010s,2014,Live Oak,30.250273,-97.78034,Unknown,Yes,,
,5829,2/13/14,2010s,2014,Live Oak,30.250122,-97.780227,Private,Yes,,
,5829,2/13/14,2010s,2014,Live Oak,30.250116,-97.78022,Private,Yes,,
,5829,2/13/14,2010s,2014,Live Oak,30.250204,-97.780151,Private,Yes,,
,5829,3/24/14,2010s,2014,Live Oak,30.252291,-97.778482,Unknown,Yes,,
,16814,4/9/14,2010s,2014,Live Oak,30.149884,-97.807209,Unknown,Yes,Yes,
,5829,4/15/14,2010s,2014,Live Oak,30.250273,-97.78034,Unknown,Yes,,
,14534,4/16/14,2010s,2014,Live Oak,30.201281,-97.815163,Unknown,Yes,,
,14598,4/16/14,2010s,2014,Live Oak,30.450942,-97.804581,Unknown,Yes,,
,5743,4/24/14,2010s,2014,Live Oak,30.24979,-97.789077,Unknown,Yes,,
,5829,4/30/14,2010s,2014,Live Oak,30.250109,-97.78079,Unknown,Yes,,
,5776,5/15/14,2010s,2014,Live Oak,30.249343,-97.785276,Unknown,Yes,,
,5743,6/2/14,2010s,2014,"Live Oaks, Red Oaks",30.252815,-97.791132,Unknown,Yes,,
,14541,6/4/14,2010s,2014,Live Oak,30.20718,-97.880058,Unknown,Yes,,
,5685,6/10/14,2010s,2014,Live Oak,30.386123,-97.677924,Unknown,Yes,,
,5829,6/12/14,2010s,2014,Live Oak,30.25144,-97.780918,Unknown,Yes,,Yes
,5685,6/21/14,2010s,2014,Live Oak,30.386032,-97.677578,Public,Yes,,
,5685,6/21/14,2010s,2014,Live Oak,30.386026,-97.677571,Municipal - ROW,Yes,,
,5685,6/21/14,2010s,2014,Live Oak,30.386088,-97.677523,Municipal - ROW,Yes,,
,5800,7/8/14,2010s,2014,Live Oak,30.246549,-97.830778,Unknown,Yes,,
,5816,7/16/14,2010s,2014,Live Oak,30.215526,-97.836555,Unknown,Yes,,
,14599,7/17/14,2010s,2014,Live Oak,30.451729,-97.806754,Unknown,Yes,,
,14561,8/14/14,2010s,2014,Live Oak,30.266474,-97.805342,Public,Yes,,
,14561,8/14/14,2010s,2014,Live Oak,30.266469,-97.805334,Municipal - ROW,Yes,,
,5817,8/19/14,2010s,2014,Live Oak,30.207451,-97.844047,Unknown,Yes,,
,14606,8/19/14,2010s,2014,Live Oak,30.198445,-97.852248,Unknown,Yes,,
,5768,8/26/14,2010s,2014,"Live Oak, Red Oak",30.354742,-97.765237,Unknown,Yes,,
,14614,9/2/14,2010s,2014,Live Oak,30.202802,-97.821332,Unknown,Yes,,
,14614,9/2/14,2010s,2014,Live Oak,30.202943,-97.820794,Private,Yes,,
,5778,9/11/14,2010s,2014,Live Oak,30.191728,-97.802812,Unknown,Yes,,
,5669,9/24/14,2010s,2014,Live Oak,30.422402,-97.736174,Unknown,Yes,,
,5734,9/29/14,2010s,2014,"Live Oak, Red Oak",30.18444,-97.827028,Unknown,Yes,,
,8445,10/2/14,2010s,2014,Live Oak,30.345821,-97.758533,Unknown,Yes,,
,14615,10/28/14,2010s,2014,Live Oak,30.192804,-97.881305,Unknown,Yes,,
,5762,1/7/15,2010s,2015,Live Oak,30.339138,-97.779202,Unknown,Yes,,
,5710,1/28/15,2010s,2015,Live Oak,30.425629,-97.770025,Unknown,Yes,,
,5736,1/29/15,2010s,2015,Live Oak,30.187997,-97.868805,Unknown,Yes,,
,14614,2/23/15,2010s,2015,Live Oak,30.186163,-97.821497,Unknown,Yes,,
,5804,3/24/15,2010s,2015,Live Oak,30.238749,-97.855676,Unknown,Yes,,
,14534,3/26/15,2010s,2015,Live Oak,30.200692,-97.814704,Unknown,Yes,,
,5685,4/7/15,2010s,2015,Live Oak,30.385049,-97.677987,Unknown,Yes,,
,14589,4/7/15,2010s,2015,Live Oak,30.415765,-97.726942,Unknown,Yes,,
,14534,4/20/15,2010s,2015,Live Oak,30.200865,-97.814994,Unknown,Yes,,
,5685,4/21/15,2010s,2015,Live Oak,30.382461,-97.678082,Unknown,Yes,,
,5817,4/21/15,2010s,2015,Live Oak,30.208412,-97.843429,Unknown,Yes,,
,14534,4/23/15,2010s,2015,Live Oak,30.20047,-97.81432,Unknown,Yes,,
,5724,4/27/15,2010s,2015,Live Oak,30.261589,-97.79981,Unknown,Yes,,
,16814,4/27/15,2010s,2015,"Live Oak, Red Oak",30.149271,-97.808048,Unknown,Yes,,Yes
,14495,4/29/15,2010s,2015,Live Oak,30.24236,-97.735545,Unknown,Yes,,
,14625,4/30/15,2010s,2015,Live Oak,30.196867,-97.899376,Unknown,Yes,,
,5829,6/2/15,2010s,2015,Live Oak,30.24958,-97.780038,Public,Yes,,
,5829,6/2/15,2010s,2015,Live Oak,30.249575,-97.780031,Municipal - ROW,Yes,,
,14561,6/2/15,2010s,2015,Live Oak,30.266336,-97.804657,Unknown,Yes,,
,5829,6/3/15,2010s,2015,Live Oak,30.24984,-97.780014,Unknown,Yes,,
,5807,6/9/15,2010s,2015,Live Oak,30.230353,-97.855517,Unknown,Yes,,
,5673,6/15/15,2010s,2015,Live Oak,30.416845,-97.726327,Unknown,Yes,,
,5892,6/17/15,2010s,2015,Live Oak,30.224716,-97.790588,Unknown,Yes,,
,5685,7/15/15,2010s,2015,Live Oak,30.385049,-97.677987,Unknown,Yes,,
,14616,7/16/15,2010s,2015,Live Oak,30.158698,-97.851031,Unknown,Yes,,
,16813,7/22/15,2010s,2015,Live Oak,30.483898,-97.789329,Unknown,Yes,,
,5829,8/4/15,2010s,2015,Live Oak,30.250273,-97.78034,Unknown,Yes,,
,5669,8/12/15,2010s,2015,Live Oak,30.422525,-97.731644,Unknown,Yes,,
,14534,8/19/15,2010s,2015,Live Oak,30.200884,-97.815475,Public,Yes,,
,14534,8/19/15,2010s,2015,Live Oak,30.200879,-97.815468,Municipal - ROW,Yes,,
,14534,8/19/15,2010s,2015,Live Oak,30.200866,-97.815395,Private,Yes,,
,14534,8/20/15,2010s,2015,Live Oak,30.200608,-97.815171,Private,Yes,,
,14534,8/20/15,2010s,2015,Live Oak,30.200728,-97.815568,Private,Yes,,
,14534,8/20/15,2010s,2015,Live Oak,30.200723,-97.815561,Private,Yes,,
,14534,8/20/15,2010s,2015,Live Oak,30.200603,-97.815164,Private,Yes,,
,5681,8/26/15,2010s,2015,Live Oak,30.413528,-97.681788,Unknown,Yes,,
,8445,9/2/15,2010s,2015,Live Oak,30.346635,-97.758244,Unknown,Yes,,
,5727,9/10/15,2010s,2015,Live Oak,30.25055,-97.793301,Unknown,Yes,,
,14625,9/15/15,2010s,2015,Live Oak,30.196867,-97.899376,Unknown,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.41447,-97.683108,Public,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413553,-97.682029,Public,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413379,-97.682093,Public,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413179,-97.6821,Public,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413174,-97.682093,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413115,-97.682098,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413374,-97.682086,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413308,-97.682088,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.413547,-97.682021,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.414465,-97.6831,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.414587,-97.68289,Municipal - ROW,Yes,,
,5681,10/20/15,2010s,2015,Live Oak,30.41438,-97.683167,Municipal - ROW,Yes,,
,5681,10/21/15,2010s,2015,Live Oak,30.413366,-97.681995,Private,Yes,,
,5681,10/21/15,2010s,2015,Live Oak,30.413612,-97.681945,Private,Yes,,
,5681,10/21/15,2010s,2015,Live Oak,30.413578,-97.681963,Private,Yes,,
,5771,10/21/15,2010s,2015,Live Oak,30.303372,-97.770705,Unknown,Yes,,
,5681,10/26/15,2010s,2015,Live Oak,30.413189,-97.68202,Private,Yes,,
,5681,10/26/15,2010s,2015,Live Oak,30.413139,-97.682035,Private,Yes,,
,5760,10/26/15,2010s,2015,"Live Oak, Red Oak",30.328385,-97.765895,Unknown,Yes,,
,5771,10/26/15,2010s,2015,Live Oak,30.304315,-97.769949,Public,Yes,,
,5771,10/26/15,2010s,2015,Live Oak,30.30431,-97.769941,Municipal - ROW,Yes,,
,16675,11/12/15,2010s,2015,Live Oak,30.197419,-97.795651,Unknown,Yes,,Yes
,5794,11/25/15,2010s,2015,Live Oak,30.196124,-97.813177,Unknown,Yes,,
,5892,12/2/15,2010s,2015,Live Oak,30.224716,-97.790588,Unknown,Yes,,
,5670,1/20/16,2010s,2016,Live Oak,30.423756,-97.727786,Unknown,Yes,,
,5743,1/25/16,2010s,2016,Live Oak,30.250024,-97.789625,Unknown,Yes,,
,14561,1/25/16,2010s,2016,Live Oak,30.266566,-97.805055,Unknown,Yes,,
,5807,2/4/16,2010s,2016,Live Oak,30.227561,-97.857352,Unknown,Yes,,
,14598,2/9/16,2010s,2016,Live Oak,30.450942,-97.804581,Unknown,Yes,,Yes
,5781,2/17/16,2010s,2016,Live Oak,30.232309,-97.758325,Unknown,Yes,,Yes
,5668,3/15/16,2010s,2016,Live Oak,30.422575,-97.731297,Unknown,Yes,,
,14538,3/30/16,2010s,2016,Live Oak,30.19966,-97.848611,Unknown,Yes,,Yes
,5673,4/7/16,2010s,2016,Live Oak,30.416493,-97.726092,Unknown,Yes,,
,14589,4/7/16,2010s,2016,Live Oak,30.416896,-97.726975,Unknown,Yes,,
,14589,4/7/16,2010s,2016,Live Oak,30.416724,-97.727049,Unknown,Yes,,
,14525,4/18/16,2010s,2016,Live Oak,30.262589,-97.807541,Unknown,Yes,,
,14525,4/18/16,2010s,2016,Live Oak,30.26244,-97.807473,Private,Yes,,Yes
,5743,4/20/16,2010s,2016,"Live Oak, Red Oak",30.25217,-97.791786,Unknown,Yes,,
,14534,4/26/16,2010s,2016,Live Oak,30.200692,-97.814704,Unknown,Yes,,Yes
,5668,5/5/16,2010s,2016,Live Oak,30.422575,-97.731297,Unknown,Yes,,
,5769,5/5/16,2010s,2016,Live Oak,30.360183,-97.772705,Unknown,Yes,,
,5769,5/5/16,2010s,2016,Live Oak,30.360156,-97.7731,Unknown,Yes,,
,14525,5/9/16,2010s,2016,Live Oak,30.262611,-97.807487,Unknown,Yes,,
,14619,5/9/16,2010s,2016,Live Oak,30.233656,-97.850033,Unknown,Yes,,
,14620,5/10/16,2010s,2016,Live Oak,30.452338,-97.80272,Unknown,Yes,,
,5759,5/17/16,2010s,2016,Live Oak,30.327267,-97.768288,Unknown,Yes,,
,8445,5/17/16,2010s,2016,"Live Oak, Red Oak",30.346807,-97.758595,Unknown,Yes,,
,14526,5/18/16,2010s,2016,Live Oak,30.184746,-97.890528,Unknown,Yes,,
,14534,5/18/16,2010s,2016,Live Oak,30.201828,-97.813472,Unknown,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386032,-97.677578,Public,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386199,-97.677451,Public,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386334,-97.677548,Private,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386026,-97.677571,Municipal - ROW,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386329,-97.677541,Private,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386193,-97.677443,Municipal - ROW,Yes,,
,5685,6/3/16,2010s,2016,Live Oak,30.386281,-97.677373,Municipal - ROW,Yes,,
,5685,6/4/16,2010s,2016,Live Oak,30.386088,-97.677523,Municipal - ROW,Yes,,
,5681,6/7/16,2010s,2016,Live Oak,30.414299,-97.681794,Private,Yes,,
,5681,6/7/16,2010s,2016,Live Oak,30.414294,-97.681786,Private,Yes,,
,14526,7/7/16,2010s,2016,Live Oak,30.184042,-97.889387,Unknown,Yes,,Yes
,11549,7/11/16,2010s,2016,Live Oak,30.463317,-97.807252,Unknown,Yes,,
,5794,7/12/16,2010s,2016,Live Oak,30.196296,-97.812839,Unknown,Yes,,
,5806,7/12/16,2010s,2016,Live Oak,30.229404,-97.848581,Unknown,Yes,,
,5806,7/14/16,2010s,2016,Live Oak,30.229068,-97.84847,Private,Yes,,
,5806,7/14/16,2010s,2016,Live Oak,30.229063,-97.848462,Private,Yes,,
,5762,7/20/16,2010s,2016,Live Oak,30.340574,-97.778999,Unknown,Yes,,
,14621,7/20/16,2010s,2016,Live Oak,30.189432,-97.8856,Unknown,Yes,,
,5806,7/31/16,2010s,2016,Live Oak,30.229277,-97.848366,Public,Yes,,
,5806,7/31/16,2010s,2016,Live Oak,30.229272,-97.848358,Municipal - ROW,Yes,,
,14592,8/1/16,2010s,2016,Live Oak,30.205522,-97.888086,Public,Yes,,Yes
,14623,8/1/16,2010s,2016,Live Oak,30.200908,-97.866972,Unknown,Yes,,
,14623,8/1/16,2010s,2016,Live Oak,30.200528,-97.87075,Private,Yes,,
,5806,8/4/16,2010s,2016,Live Oak,30.229136,-97.848259,Private,Yes,,
,5806,8/4/16,2010s,2016,Live Oak,30.229131,-97.848252,Private,Yes,,
,5806,8/4/16,2010s,2016,Live Oak,30.229067,-97.848426,Private,Yes,,
,14625,8/4/16,2000s,2009,Live Oak,30.198826,-97.903824,Public,Yes,,Yes
,16846,8/4/16,2010s,2016,Live Oaks,30.186025,-97.913999,Public,Yes,,
,16847,8/4/16,2010s,2016,Live Oak,30.177675,-97.908939,Private,Yes,,Yes
,14526,8/9/16,2010s,2016,Live Oak,30.182932,-97.890716,Private,Yes,,
,14526,8/9/16,2010s,2016,Live Oak,30.182706,-97.891217,Private,Yes,,
,14526,8/9/16,2010s,2016,Live Oak,30.182977,-97.891193,Private,Yes,,
,14589,8/18/16,2010s,2016,Live Oak,30.41652,-97.726616,Unknown,Yes,,
,5743,9/1/16,2010s,2016,Live Oak,30.251914,-97.790551,Private,Yes,,
,5800,10/1/16,2010s,2016,Live Oak,30.244045,-97.826344,Private,Yes,,Yes
,5800,10/1/16,2010s,2016,Live Oak,30.243975,-97.826569,Private,Yes,,Yes
,5829,10/27/16,2010s,2016,Live Oak,30.249612,-97.780008,Private,Yes,,
,5806,11/15/16,2010s,2016,Live Oak,30.22935,-97.848976,Private,Yes,,
,14619,11/15/16,2010s,2016,Live Oak,30.233811,-97.850399,Private,Yes,,Yes
,5806,11/15/16,2010s,2016,Live Oak,30.229855,-97.848875,Private,Yes,,
,5806,11/15/16,2010s,2016,Live Oak,30.229205,-97.84864,Private,Yes,,
,5809,11/15/16,2010s,2016,Live Oak,30.227898,-97.865315,Private,Yes,Yes,
,5829,11/21/16,2010s,2016,Live Oak,30.24958,-97.780038,Public,Yes,,
,5829,11/21/16,2010s,2016,Live Oak,30.249575,-97.780031,Municipal - ROW,Yes,,
,5813,11/30/16,2010s,2016,Live Oak,30.217347,-97.845687,Private,Yes,Yes,
,16684,11/30/16,2010s,2016,Live Oak,30.221754,-97.859296,Private,Yes,Yes,
,5829,12/6/16,2010s,2016,Live Oak,30.249496,-97.779861,Public,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182818,-97.891066,Public,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182452,-97.890919,Public,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182545,-97.891024,Private,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182447,-97.890911,Municipal - ROW,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.18254,-97.891016,Private,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182813,-97.891058,Municipal - ROW,Yes,,
,14526,12/6/16,2010s,2016,Live Oak,30.182725,-97.891053,Municipal - ROW,Yes,,
,14584,12/19/16,2010s,2016,Live Oak,30.185044,-97.87683,Public,Yes,Yes,
,5736,12/20/16,2010s,2016,Live Oak,30.187479,-97.868628,Public,Yes,,Yes
,14506,12/20/16,2010s,2016,Live Oak,30.426405,-97.720612,Private,Yes,Yes,Yes
,14504,12/21/16,2010s,2016,Live Oak,30.165275,-97.79535,Public,Yes,Yes,Yes
,14504,12/21/16,2010s,2016,Live Oak,30.165303,-97.795336,Unknown,Yes,,Yes
,5736,12/21/16,2010s,2016,Live Oak,30.18834,-97.864358,Unknown,Yes,,Yes
,5724,12/27/16,2010s,2016,Live Oak,30.262086,-97.800294,Private,Yes,,
,14561,12/29/16,2010s,2016,Live Oak,30.266719,-97.805884,Private,Yes,,
,14561,12/29/16,2010s,2016,Live Oak,30.265094,-97.806346,Private,Yes,Yes,
,14525,12/29/16,2010s,2016,Live Oak,30.263098,-97.806153,Unknown,Yes,Yes,
,14525,12/29/16,2010s,2016,Live Oak,30.261875,-97.806868,Private,Yes,Yes,
,16846,1/9/17,2010s,2017,Live Oak,30.182834,-97.911651,Public,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182829,-97.911644,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182824,-97.911712,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182864,-97.911975,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182836,-97.911965,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182604,-97.912127,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182692,-97.91231,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.182049,-97.91217,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.181994,-97.912466,Municipal - Parkland,Yes,,
,16846,1/9/17,2010s,2017,Live Oak,30.181958,-97.91248,Municipal - Parkland,Yes,,
,14538,1/12/17,2010s,2017,Live Oak,30.199507,-97.849987,Private,Yes,Yes,
,14538,1/12/17,2010s,2017,Live Oak,30.199291,-97.848937,Unknown,Yes,Yes,
